Date,No of Persons,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER
7,282,28.2,7,7.05,3.4,15.10714286,6.3,14.1,5.6,20.14285714,9.4,36.25714286,3.8,8.057142857,0,25.17857143,12.4,30.21428571,7,49.35,10.7,221.5714286,11.1,2.014285714,0.9,40.28571429,6.6,906.4285714,23.1,6.042857143,3.3,40.28571429,15.8,49.35,9.7,1007.142857,18.9,221.5714286,15.1,10.07142857,5.9,2.517857143,1
1,290,29,5.7,7.25,3.4,15.53571429,8.4,14.5,9.5,20.71428571,7.9,37.28571429,3.4,8.285714286,0,25.89285714,13.6,31.07142857,8.7,50.75,9.4,227.8571429,13.2,2.071428571,1.1,41.42857143,6.2,932.1428571,21.4,6.214285714,3.1,41.42857143,11.2,50.75,9.9,1035.714286,15.5,227.8571429,14.1,10.35714286,5.9,2.589285714,1
2,272,27.2,7.4,6.8,3.5,14.57142857,8.2,13.6,8.1,19.42857143,6.4,34.97142857,3.8,7.771428571,0,24.28571429,14.6,29.14285714,7.6,47.6,12.5,213.7142857,13.6,1.942857143,0.9,38.85714286,4.2,874.2857143,19.2,5.828571429,3.4,38.85714286,12.9,47.6,9.5,971.4285714,21.7,213.7142857,13.1,9.714285714,3.3,2.428571429,1
3,261,26.1,3.7,6.525,2.1,13.98214286,3.8,13.05,2,18.64285714,3,33.55714286,1.5,7.457142857,0,23.30357143,10.6,27.96428571,2.4,45.675,6,205.0714286,4.6,1.864285714,0.4,37.28571429,1.3,838.9285714,15.5,5.592857143,2.6,37.28571429,3.4,45.675,0.3,932.1428571,12.3,205.0714286,6.3,9.321428571,1.2,2.330357143,0.4
4,301,30.1,7.1,7.525,3.7,16.125,4.5,15.05,5,21.5,9.6,38.7,3.7,8.6,0,26.875,15.1,32.25,7,52.675,10.7,236.5,11.3,2.15,0.7,43,6.7,967.5,27.4,6.45,3.4,43,11.2,52.675,14.9,1075,21.6,236.5,15,10.75,4.4,2.6875,1
5,259,25.9,2.6,6.475,2.5,13.875,1,12.95,3.5,18.5,3.5,33.3,1.8,7.4,0,23.125,7.6,27.75,3.9,45.325,1.7,203.5,4.4,1.85,0.4,37,3.5,832.5,12.3,5.55,2.5,37,4.1,45.325,1.5,925,9.3,203.5,7.6,9.25,2,2.3125,0.5
6,291,29.1,5.5,7.275,4.7,15.58928571,5.9,14.55,5.5,20.78571429,7.4,37.41428571,3.3,8.314285714,0,25.98214286,13.7,31.17857143,8,50.925,10.6,228.6428571,13.8,2.078571429,0.8,41.57142857,6.1,935.3571429,19.7,6.235714286,3.2,41.57142857,8.7,50.925,13.3,1039.285714,21.3,228.6428571,11.2,10.39285714,3.3,2.598214286,1
7,264,26.4,2,6.6,2.1,14.14285714,1.3,13.2,4.7,18.85714286,4.7,33.94285714,2.6,7.542857143,0,23.57142857,6.5,28.28571429,4.6,46.2,6.2,207.4285714,9.4,1.885714286,0.1,37.71428571,2.3,848.5714286,14.4,5.657142857,1,37.71428571,2.6,46.2,2.4,942.8571429,10.5,207.4285714,10.5,9.428571429,2.1,2.357142857,0
1,258,25.8,3.9,6.45,1.6,13.82142857,1.7,12.9,4.6,18.42857143,4.9,33.17142857,1.8,7.371428571,0,23.03571429,9.9,27.64285714,4.7,45.15,1.8,202.7142857,7,1.842857143,0.3,36.85714286,1.9,829.2857143,15.3,5.528571429,2.4,36.85714286,7.2,45.15,1.8,921.4285714,8.6,202.7142857,8.5,9.214285714,1.5,2.303571429,0.6
2,289,28.9,8.7,7.225,3.8,15.48214286,6.3,14.45,5.6,20.64285714,7.9,37.15714286,3.9,8.257142857,0,25.80357143,11.4,30.96428571,8,50.575,9.4,227.0714286,11.6,2.064285714,0.9,41.28571429,4.8,928.9285714,24.4,6.192857143,3.9,41.28571429,14.2,50.575,8.5,1032.142857,18.1,227.0714286,15.2,10.32142857,4.9,2.580357143,1
3,259,25.9,3.7,6.475,2.2,13.875,3.9,12.95,3.8,18.5,4.7,33.3,1.7,7.4,0,23.125,5.6,27.75,3.7,45.325,4.5,203.5,7.9,1.85,0.3,37,3.1,832.5,14.7,5.55,2.4,37,4.5,45.325,2.1,925,9.5,203.5,6.9,9.25,1.3,2.3125,0.1
4,285,28.5,8,7.125,3.9,15.26785714,5.6,14.25,6.5,20.35714286,7.2,36.64285714,3.8,8.142857143,0,25.44642857,12.7,30.53571429,7.7,49.875,11.1,223.9285714,12.6,2.035714286,1.1,40.71428571,6,916.0714286,17,6.107142857,3.3,40.71428571,18,49.875,12.4,1017.857143,14.5,223.9285714,13.3,10.17857143,5.5,2.544642857,1
5,300,30,7.9,7.5,4.1,16.07142857,6.7,15,9.3,21.42857143,5.4,38.57142857,3.6,8.571428571,0,26.78571429,14.4,32.14285714,7,52.5,11.5,235.7142857,11.3,2.142857143,0.5,42.85714286,4.4,964.2857143,26,6.428571429,3.5,42.85714286,9.4,52.5,8.1,1071.428571,21.1,235.7142857,13,10.71428571,3.8,2.678571429,1
6,286,28.6,8.7,7.15,3.3,15.32142857,4.9,14.3,7.4,20.42857143,8.1,36.77142857,3.1,8.171428571,0,25.53571429,14.1,30.64285714,8.6,50.05,12,224.7142857,13.8,2.042857143,0.5,40.85714286,4.5,919.2857143,22.5,6.128571429,3.4,40.85714286,15,50.05,11.7,1021.428571,16.7,224.7142857,13.5,10.21428571,4.7,2.553571429,1
7,303,30.3,6.6,7.575,3.5,16.23214286,7.7,15.15,8.3,21.64285714,7.3,38.95714286,3.7,8.657142857,0,27.05357143,15,32.46428571,8.5,53.025,11.6,238.0714286,13,2.164285714,0.7,43.28571429,6.8,973.9285714,21.3,6.492857143,3,43.28571429,16.7,53.025,13.8,1082.142857,16.2,238.0714286,11.7,10.82142857,3.1,2.705357143,1
1,305,30.5,6.3,7.625,3.7,16.33928571,4.9,15.25,6.3,21.78571429,7.9,39.21428571,3.3,8.714285714,0,27.23214286,12.1,32.67857143,6.4,53.375,11,239.6428571,13.8,2.178571429,1.1,43.57142857,5.6,980.3571429,22.5,6.535714286,3,43.57142857,17.9,53.375,10.6,1089.285714,19,239.6428571,11.6,10.89285714,3.3,2.723214286,1
2,292,29.2,7.9,7.3,4.3,15.64285714,5.1,14.6,9.4,20.85714286,9.6,37.54285714,3.5,8.342857143,0,26.07142857,13.9,31.28571429,8.6,51.1,12,229.4285714,11.4,2.085714286,1.2,41.71428571,4.2,938.5714286,26.1,6.257142857,3.3,41.71428571,15.8,51.1,9.4,1042.857143,18.7,229.4285714,15,10.42857143,5,2.607142857,1
3,292,29.2,5.5,7.3,4.2,15.64285714,4.3,14.6,8.4,20.85714286,9.2,37.54285714,3.9,8.342857143,0,26.07142857,13.3,31.28571429,6,51.1,11.2,229.4285714,11.4,2.085714286,0.7,41.71428571,5.6,938.5714286,23.3,6.257142857,3.5,41.71428571,20.6,51.1,13.9,1042.857143,18.9,229.4285714,15.9,10.42857143,3.6,2.607142857,1
4,292,29.2,7.3,7.3,4.3,15.64285714,6.9,14.6,6.9,20.85714286,6.6,37.54285714,3.3,8.342857143,0,26.07142857,11.7,31.28571429,6.4,51.1,9.3,229.4285714,13.7,2.085714286,0.5,41.71428571,4.4,938.5714286,22.5,6.257142857,3.6,41.71428571,19,51.1,10.4,1042.857143,14,229.4285714,14.4,10.42857143,3.9,2.607142857,1
5,263,26.3,4.6,6.575,2.6,14.08928571,3.1,13.15,1.3,18.78571429,3.8,33.81428571,1.2,7.514285714,0,23.48214286,10.5,28.17857143,2.4,46.025,6.7,206.6428571,6.4,1.878571429,0.3,37.57142857,1,845.3571429,9.3,5.635714286,2.9,37.57142857,5.5,46.025,6.8,939.2857143,9.9,206.6428571,8.9,9.392857143,2.2,2.348214286,0.8
6,283,28.3,5.5,7.075,3.6,15.16071429,6.7,14.15,6,20.21428571,6.2,36.38571429,3.4,8.085714286,0,25.26785714,13.7,30.32142857,7.5,49.525,13.4,222.3571429,11.6,2.021428571,0.8,40.42857143,6.3,909.6428571,20.4,6.064285714,3.6,40.42857143,18.9,49.525,12.5,1010.714286,16.3,222.3571429,15,10.10714286,5.1,2.526785714,1
7,289,28.9,6.9,7.225,3.5,15.48214286,4.4,14.45,8.2,20.64285714,9,37.15714286,3.4,8.257142857,0,25.80357143,12.9,30.96428571,7.4,50.575,9.2,227.0714286,11.4,2.064285714,1.1,41.28571429,6.5,928.9285714,17.2,6.192857143,3.8,41.28571429,16.1,50.575,9.4,1032.142857,18.1,227.0714286,14.1,10.32142857,4,2.580357143,1
1,291,29.1,7,7.275,3.9,15.58928571,8.9,14.55,8.5,20.78571429,5.3,37.41428571,3.4,8.314285714,0,25.98214286,14,31.17857143,8.9,50.925,11.8,228.6428571,11.2,2.078571429,0.5,41.57142857,5.4,935.3571429,23.1,6.235714286,3.3,41.57142857,17.2,50.925,13,1039.285714,16.2,228.6428571,12,10.39285714,4.8,2.598214286,1
2,256,25.6,1.4,6.4,1.1,13.71428571,1,12.8,1,18.28571429,3.7,32.91428571,1.3,7.314285714,0,22.85714286,6.3,27.42857143,4.4,44.8,7.7,201.1428571,6.5,1.828571429,0.4,36.57142857,2,822.8571429,10.7,5.485714286,1.3,36.57142857,6.6,44.8,6.3,914.2857143,10.5,201.1428571,7.8,9.142857143,1.4,2.285714286,0.4
3,275,27.5,7.3,6.875,4.5,14.73214286,7.7,13.75,9.9,19.64285714,6.7,35.35714286,3.3,7.857142857,0,24.55357143,13.5,29.46428571,8.7,48.125,13.7,216.0714286,12.8,1.964285714,1.2,39.28571429,5.7,883.9285714,20.9,5.892857143,3,39.28571429,17.5,48.125,8.9,982.1428571,19.8,216.0714286,13,9.821428571,5.8,2.455357143,1
4,299,29.9,7.1,7.475,3.3,16.01785714,7.1,14.95,5.3,21.35714286,5.8,38.44285714,3.3,8.542857143,0,26.69642857,15.9,32.03571429,7.2,52.325,12.3,234.9285714,11.4,2.135714286,0.7,42.71428571,7.3,961.0714286,18.9,6.407142857,3.4,42.71428571,15.6,52.325,12.5,1067.857143,15.6,234.9285714,12.4,10.67857143,3.3,2.669642857,1
5,276,27.6,8.5,6.9,3.7,14.78571429,7.7,13.8,7.1,19.71428571,5,35.48571429,3.3,7.885714286,0,24.64285714,14.7,29.57142857,7.3,48.3,12.3,216.8571429,12.6,1.971428571,1,39.42857143,5.7,887.1428571,22.1,5.914285714,3.7,39.42857143,13.4,48.3,8.1,985.7142857,21.3,216.8571429,15.9,9.857142857,4,2.464285714,1
6,293,29.3,6.1,7.325,4.5,15.69642857,5.5,14.65,8.4,20.92857143,8.9,37.67142857,3.2,8.371428571,0,26.16071429,13.6,31.39285714,6.8,51.275,15.3,230.2142857,11.3,2.092857143,0.9,41.85714286,7.8,941.7857143,27,6.278571429,3.4,41.85714286,17.8,51.275,10.5,1046.428571,18.2,230.2142857,14.6,10.46428571,4.6,2.616071429,1
7,267,26.7,3.4,6.675,2.7,14.30357143,1.5,13.35,2.2,19.07142857,3.7,34.32857143,2.8,7.628571429,0,23.83928571,9.5,28.60714286,4.5,46.725,2.5,209.7857143,8.5,1.907142857,0.3,38.14285714,3.9,858.2142857,9.1,5.721428571,2.2,38.14285714,4.1,46.725,1.9,953.5714286,11.6,209.7857143,6.7,9.535714286,1.5,2.383928571,0.1
1,287,28.7,5.4,7.175,3.1,15.375,8.2,14.35,8.1,20.5,9.5,36.9,3.3,8.2,0,25.625,14.5,30.75,7.8,50.225,14.9,225.5,11.6,2.05,0.6,41,4.1,922.5,23.7,6.15,3.5,41,10.7,50.225,13.9,1025,21.7,225.5,13.2,10.25,4.6,2.5625,1
2,304,30.4,5.9,7.6,3,16.28571429,7.3,15.2,8.6,21.71428571,9.3,39.08571429,3.7,8.685714286,0,27.14285714,14.5,32.57142857,8.8,53.2,14.6,238.8571429,12,2.171428571,1,43.42857143,7.4,977.1428571,19.1,6.514285714,3.6,43.42857143,8.3,53.2,10.8,1085.714286,16.5,238.8571429,14.1,10.85714286,4.7,2.714285714,1
3,291,29.1,8.4,7.275,3.7,15.58928571,4.4,14.55,5.5,20.78571429,9.5,37.41428571,3.2,8.314285714,0,25.98214286,11.4,31.17857143,8.3,50.925,14.6,228.6428571,13.4,2.078571429,1,41.57142857,4.5,935.3571429,17.3,6.235714286,3.8,41.57142857,9.8,50.925,10.5,1039.285714,21.5,228.6428571,13.2,10.39285714,3.9,2.598214286,1
4,254,25.4,4.8,6.35,2.3,13.60714286,2.4,12.7,4.1,18.14285714,1.8,32.65714286,2,7.257142857,0,22.67857143,10.9,27.21428571,4.2,44.45,1.8,199.5714286,7.1,1.814285714,0.2,36.28571429,3.8,816.4285714,12.2,5.442857143,2.8,36.28571429,2.2,44.45,2.4,907.1428571,12,199.5714286,7.2,9.071428571,2.5,2.267857143,0.9
5,259,25.9,4.3,6.475,2.6,13.875,3.1,12.95,3.5,18.5,2.8,33.3,1.9,7.4,0,23.125,8.3,27.75,3.7,45.325,2,203.5,9,1.85,0.4,37,2.4,832.5,13.3,5.55,2.4,37,2.4,45.325,6.9,925,11.8,203.5,8.6,9.25,2.3,2.3125,0
6,286,28.6,6.7,7.15,4.8,15.32142857,4.9,14.3,8.9,20.42857143,5.7,36.77142857,3.3,8.171428571,0,25.53571429,12.9,30.64285714,8,50.05,15.6,224.7142857,12.3,2.042857143,0.8,40.85714286,7.4,919.2857143,27.1,6.128571429,3.7,40.85714286,19.3,50.05,13.6,1021.428571,21.6,224.7142857,11,10.21428571,4.4,2.553571429,1
7,271,27.1,5.6,6.775,4.9,14.51785714,7.8,13.55,7,19.35714286,5.1,34.84285714,3,7.742857143,0,24.19642857,11.5,29.03571429,7.1,47.425,11.8,212.9285714,13,1.935714286,0.9,38.71428571,7.2,871.0714286,18.7,5.807142857,3.3,38.71428571,19.9,47.425,13.8,967.8571429,16.4,212.9285714,14.2,9.678571429,5.3,2.419642857,1
1,260,26,4.4,6.5,2.6,13.92857143,2.2,13,2,18.57142857,2.8,33.42857143,1.4,7.428571429,0,23.21428571,7.1,27.85714286,2.4,45.5,4.9,204.2857143,6.4,1.857142857,0.3,37.14285714,3.3,835.7142857,11.5,5.571428571,2.8,37.14285714,2.7,45.5,4.1,928.5714286,13.4,204.2857143,8.1,9.285714286,2.9,2.321428571,0.8
2,260,26,3.5,6.5,1.3,13.92857143,1.2,13,2.7,18.57142857,3.3,33.42857143,1.2,7.428571429,0,23.21428571,10.6,27.85714286,4.2,45.5,5.7,204.2857143,8.3,1.857142857,0.1,37.14285714,3.6,835.7142857,15.2,5.571428571,1.6,37.14285714,2.5,45.5,6.2,928.5714286,6.6,204.2857143,10.1,9.285714286,2.4,2.321428571,0.8
3,270,27,2.7,6.75,2.8,14.46428571,3.2,13.5,1.1,19.28571429,3.4,34.71428571,2.2,7.714285714,0,24.10714286,9,28.92857143,4.9,47.25,2.2,212.1428571,10.5,1.928571429,0.2,38.57142857,2.5,867.8571429,13.3,5.785714286,2.4,38.57142857,2.3,47.25,6.6,964.2857143,6.9,212.1428571,6,9.642857143,2.1,2.410714286,0.7
4,287,28.7,8.1,7.175,4.7,15.375,8.1,14.35,5.2,20.5,8.3,36.9,3.2,8.2,0,25.625,15.9,30.75,8.4,50.225,13.7,225.5,11.7,2.05,0.6,41,7.3,922.5,18.2,6.15,3.6,41,10.8,50.225,9.1,1025,14.3,225.5,11.3,10.25,5.9,2.5625,1
5,303,30.3,8,7.575,3.9,16.23214286,8.8,15.15,5.6,21.64285714,5.3,38.95714286,3.7,8.657142857,0,27.05357143,14.8,32.46428571,6.6,53.025,15.8,238.0714286,12.7,2.164285714,0.5,43.28571429,5.2,973.9285714,26.5,6.492857143,3.2,43.28571429,9.1,53.025,12.5,1082.142857,17.8,238.0714286,12.8,10.82142857,4.3,2.705357143,1
6,268,26.8,1.3,6.7,2.7,14.35714286,1.5,13.4,1.6,19.14285714,1.6,34.45714286,1.3,7.657142857,0,23.92857143,10.9,28.71428571,2.2,46.9,6.8,210.5714286,6.1,1.914285714,0.3,38.28571429,2.3,861.4285714,9.1,5.742857143,2.5,38.28571429,2.7,46.9,3.3,957.1428571,8,210.5714286,6.2,9.571428571,2.6,2.392857143,0.9
7,272,27.2,5.3,6.8,3.7,14.57142857,5.7,13.6,7.3,19.42857143,7.3,34.97142857,3.5,7.771428571,0,24.28571429,14.9,29.14285714,8.8,47.6,14.4,213.7142857,12.4,1.942857143,0.7,38.85714286,6.3,874.2857143,26.4,5.828571429,3.6,38.85714286,11.2,47.6,12.8,971.4285714,19.2,213.7142857,15.9,9.714285714,4.7,2.428571429,1
1,272,27.2,7.8,6.8,3.3,14.57142857,5.7,13.6,7.5,19.42857143,5.8,34.97142857,3,7.771428571,0,24.28571429,14.5,29.14285714,6.1,47.6,12.4,213.7142857,12,1.942857143,0.7,38.85714286,7.1,874.2857143,22.1,5.828571429,3.3,38.85714286,8,47.6,13.3,971.4285714,15.8,213.7142857,12.7,9.714285714,3.4,2.428571429,1
2,291,29.1,6,7.275,4.2,15.58928571,6.1,14.55,8.1,20.78571429,8.5,37.41428571,3.1,8.314285714,0,25.98214286,14.5,31.17857143,6.1,50.925,11.5,228.6428571,11.4,2.078571429,0.6,41.57142857,5,935.3571429,21.4,6.235714286,3.6,41.57142857,16.2,50.925,13.8,1039.285714,19.1,228.6428571,12.8,10.39285714,3.3,2.598214286,1
3,264,26.4,4.3,6.6,1.5,14.14285714,1.3,13.2,2.2,18.85714286,1.6,33.94285714,1.8,7.542857143,0,23.57142857,9.2,28.28571429,2.8,46.2,3.4,207.4285714,9.7,1.885714286,0.3,37.71428571,3.5,848.5714286,9.8,5.657142857,1.7,37.71428571,7.2,46.2,6.4,942.8571429,12.8,207.4285714,10.4,9.428571429,2.3,2.357142857,0.6
4,255,25.5,3,6.375,1.1,13.66071429,1.9,12.75,4,18.21428571,3,32.78571429,1.6,7.285714286,0,22.76785714,5.4,27.32142857,2.1,44.625,1.5,200.3571429,6.6,1.821428571,0.3,36.42857143,1.7,819.6428571,15.5,5.464285714,2.8,36.42857143,6.2,44.625,1.8,910.7142857,12.8,200.3571429,10.5,9.107142857,2.6,2.276785714,0.1
5,257,25.7,4.3,6.425,1.1,13.76785714,3.9,12.85,2.6,18.35714286,1.6,33.04285714,1.9,7.342857143,0,22.94642857,6.7,27.53571429,2.7,44.975,2.8,201.9285714,10.7,1.835714286,0.2,36.71428571,3,826.0714286,15.5,5.507142857,1.8,36.71428571,6,44.975,1.1,917.8571429,11.1,201.9285714,8.7,9.178571429,1.5,2.294642857,0.3
6,305,30.5,7,7.625,4.6,16.33928571,4.8,15.25,8.4,21.78571429,6.5,39.21428571,3.8,8.714285714,0,27.23214286,15.2,32.67857143,7.2,53.375,13.4,239.6428571,13.8,2.178571429,0.9,43.57142857,7.1,980.3571429,21,6.535714286,3.3,43.57142857,10,53.375,9.8,1089.285714,20.2,239.6428571,11.5,10.89285714,3.3,2.723214286,1
7,254,25.4,2.1,6.35,1.1,13.60714286,1.6,12.7,4.1,18.14285714,4.5,32.65714286,2.7,7.257142857,0,22.67857143,5.2,27.21428571,2.1,44.45,2.5,199.5714286,7.8,1.814285714,0.2,36.28571429,2.8,816.4285714,16.5,5.442857143,2.8,36.28571429,5.6,44.45,4,907.1428571,8.6,199.5714286,8.5,9.071428571,1.8,2.267857143,0.2
1,265,26.5,4.2,6.625,2.4,14.19642857,3.3,13.25,3.2,18.92857143,3.2,34.07142857,1.9,7.571428571,0,23.66071429,8.9,28.39285714,5.3,46.375,5.9,208.2142857,9.5,1.892857143,0.1,37.85714286,3,851.7857143,15.3,5.678571429,2.8,37.85714286,2.8,46.375,7.7,946.4285714,7.9,208.2142857,9,9.464285714,2.6,2.366071429,0.7
2,291,29.1,6.7,7.275,3.9,15.58928571,6.6,14.55,6.2,20.78571429,8.8,37.41428571,3.2,8.314285714,0,25.98214286,15.3,31.17857143,6.4,50.925,11,228.6428571,12.5,2.078571429,1.2,41.57142857,6.8,935.3571429,17.5,6.235714286,3.1,41.57142857,8.1,50.925,10.8,1039.285714,15.2,228.6428571,11.1,10.39285714,5.6,2.598214286,1
3,274,27.4,7.8,6.85,4.5,14.67857143,8.9,13.7,6.2,19.57142857,7.6,35.22857143,3.5,7.828571429,0,24.46428571,12.7,29.35714286,8.9,47.95,14.6,215.2857143,13.4,1.957142857,0.8,39.14285714,7.6,880.7142857,25.1,5.871428571,3.7,39.14285714,10.5,47.95,10.4,978.5714286,18.7,215.2857143,13.8,9.785714286,3.9,2.446428571,1
4,285,28.5,6.3,7.125,3.5,15.26785714,5.1,14.25,7.9,20.35714286,5.6,36.64285714,3.4,8.142857143,0,25.44642857,12.9,30.53571429,7.6,49.875,10,223.9285714,13.9,2.035714286,0.7,40.71428571,7.3,916.0714286,24.5,6.107142857,3.6,40.71428571,10.7,49.875,11.5,1017.857143,15.4,223.9285714,13.5,10.17857143,4.9,2.544642857,1
5,276,27.6,5.1,6.9,3.8,14.78571429,8.3,13.8,9,19.71428571,7.7,35.48571429,3.4,7.885714286,0,24.64285714,13.5,29.57142857,8.9,48.3,13.8,216.8571429,12.5,1.971428571,1.1,39.42857143,4.9,887.1428571,18.7,5.914285714,3.1,39.42857143,16.8,48.3,9.8,985.7142857,18.1,216.8571429,12.6,9.857142857,3.5,2.464285714,1
6,302,30.2,6.7,7.55,4.3,16.17857143,5.3,15.1,9.9,21.57142857,8.5,38.82857143,3.2,8.628571429,0,26.96428571,12.1,32.35714286,7.5,52.85,9,237.2857143,13,2.157142857,0.5,43.14285714,6.1,970.7142857,21.9,6.471428571,3.7,43.14285714,13.3,52.85,11.3,1078.571429,20.6,237.2857143,13.4,10.78571429,5.2,2.696428571,1
7,255,25.5,1.7,6.375,2.8,13.66071429,1.2,12.75,3.2,18.21428571,4.8,32.78571429,2.6,7.285714286,0,22.76785714,4.7,27.32142857,5.8,44.625,1.2,200.3571429,9.7,1.821428571,0.3,36.42857143,1.7,819.6428571,14.2,5.464285714,2.7,36.42857143,6.5,44.625,2.5,910.7142857,9.2,200.3571429,7.5,9.107142857,2.8,2.276785714,0
1,254,25.4,1.6,6.35,1.8,13.60714286,1.4,12.7,1.8,18.14285714,3,32.65714286,1.7,7.257142857,0,22.67857143,6.9,27.21428571,4.8,44.45,7.5,199.5714286,4.4,1.814285714,0.1,36.28571429,3.7,816.4285714,16,5.442857143,2.9,36.28571429,6.4,44.45,4.1,907.1428571,9.1,199.5714286,8.1,9.071428571,1.4,2.267857143,0.3
2,290,29,8.4,7.25,3.5,15.53571429,6.9,14.5,6.5,20.71428571,5,37.28571429,3.2,8.285714286,0,25.89285714,11.9,31.07142857,7,50.75,14,227.8571429,12.5,2.071428571,0.9,41.42857143,5.7,932.1428571,22.9,6.214285714,3.9,41.42857143,14.9,50.75,13.8,1035.714286,15.9,227.8571429,15.5,10.35714286,3.4,2.589285714,1
3,250,25,2.3,6.25,2.8,13.39285714,1.4,12.5,2.5,17.85714286,1.1,32.14285714,2.5,7.142857143,0,22.32142857,8.2,26.78571429,5.5,43.75,3.2,196.4285714,4.9,1.785714286,0.2,35.71428571,1.9,803.5714286,11.8,5.357142857,2.9,35.71428571,7.3,43.75,6.4,892.8571429,9.4,196.4285714,10.8,8.928571429,1,2.232142857,0.9
4,300,30,8.2,7.5,3.7,16.07142857,7.4,15,6.7,21.42857143,8.3,38.57142857,3.1,8.571428571,0,26.78571429,12.1,32.14285714,6.8,52.5,15.3,235.7142857,11.7,2.142857143,0.9,42.85714286,4.1,964.2857143,17.2,6.428571429,3.3,42.85714286,19.6,52.5,13.5,1071.428571,15,235.7142857,14.1,10.71428571,5.3,2.678571429,1
5,254,25.4,1.2,6.35,1.2,13.60714286,1.9,12.7,3.8,18.14285714,1.8,32.65714286,1.6,7.257142857,0,22.67857143,8.6,27.21428571,5.9,44.45,3,199.5714286,9.1,1.814285714,0.2,36.28571429,1.9,816.4285714,14.3,5.442857143,1.8,36.28571429,2.1,44.45,4.4,907.1428571,7.4,199.5714286,6.7,9.071428571,1.6,2.267857143,0
6,275,27.5,6.6,6.875,4.4,14.73214286,4.5,13.75,5.7,19.64285714,9.4,35.35714286,3.4,7.857142857,0,24.55357143,14.7,29.46428571,8.1,48.125,13.7,216.0714286,11.7,1.964285714,0.5,39.28571429,7,883.9285714,20.9,5.892857143,3.7,39.28571429,12.1,48.125,12.9,982.1428571,20.5,216.0714286,12.8,9.821428571,3.8,2.455357143,1
7,294,29.4,8.7,7.35,4.8,15.75,8.1,14.7,8.3,21,7.8,37.8,3.8,8.4,0,26.25,11.4,31.5,7.2,51.45,12.6,231,12,2.1,0.6,42,6,945,19.3,6.3,3.6,42,16.8,51.45,14.3,1050,16.1,231,13.4,10.5,3.8,2.625,1
1,264,26.4,2,6.6,2.9,14.14285714,3.3,13.2,1.6,18.85714286,3.5,33.94285714,2.3,7.542857143,0,23.57142857,5.1,28.28571429,2.5,46.2,2.3,207.4285714,9.1,1.885714286,0.4,37.71428571,3.1,848.5714286,15.2,5.657142857,1.9,37.71428571,5.1,46.2,7.5,942.8571429,12.5,207.4285714,9,9.428571429,1,2.357142857,0.1
2,297,29.7,8.9,7.425,4.2,15.91071429,7.3,14.85,8.7,21.21428571,6.9,38.18571429,3.9,8.485714286,0,26.51785714,11,31.82142857,6.3,51.975,9.6,233.3571429,11.5,2.121428571,0.6,42.42857143,7,954.6428571,26.3,6.364285714,3.9,42.42857143,12.9,51.975,12.4,1060.714286,17.6,233.3571429,15,10.60714286,4.6,2.651785714,1
3,287,28.7,5,7.175,3.2,15.375,8.5,14.35,9.8,20.5,6.5,36.9,3.7,8.2,0,25.625,14.4,30.75,7.4,50.225,12.7,225.5,13.5,2.05,0.7,41,6.6,922.5,20.7,6.15,3.8,41,10,50.225,13.5,1025,16.4,225.5,11.1,10.25,5,2.5625,1
4,280,28,5.4,7,4.7,15,7.8,14,6.7,20,9.9,36,3.1,8,0,25,11.6,30,7,49,15.8,220,13.5,2,1.1,40,6.3,900,20.9,6,3.3,40,11.2,49,11.2,1000,18.5,220,12.9,10,4.6,2.5,1
5,276,27.6,5.7,6.9,3.9,14.78571429,8.6,13.8,9.6,19.71428571,6.8,35.48571429,3.6,7.885714286,0,24.64285714,13.7,29.57142857,8.9,48.3,14.7,216.8571429,12.6,1.971428571,1.1,39.42857143,4.3,887.1428571,19.4,5.914285714,3.6,39.42857143,16.6,48.3,12.9,985.7142857,21.4,216.8571429,15.4,9.857142857,3,2.464285714,1
6,289,28.9,6.8,7.225,3.5,15.48214286,7.4,14.45,5.7,20.64285714,6.2,37.15714286,3.8,8.257142857,0,25.80357143,13.7,30.96428571,7,50.575,12.7,227.0714286,13.6,2.064285714,0.5,41.28571429,5.9,928.9285714,20.1,6.192857143,3.2,41.28571429,10.8,50.575,8,1032.142857,19.3,227.0714286,11.2,10.32142857,3.1,2.580357143,1
7,293,29.3,8.4,7.325,3,15.69642857,8.9,14.65,7.4,20.92857143,5.8,37.67142857,3.2,8.371428571,0,26.16071429,13.2,31.39285714,6.3,51.275,9.6,230.2142857,12.3,2.092857143,0.8,41.85714286,4.7,941.7857143,27.2,6.278571429,3.6,41.85714286,18,51.275,13.4,1046.428571,16.8,230.2142857,15.1,10.46428571,5.4,2.616071429,1
